,Day,Month,Year,brokerage,open,price_target,stock,yield
52,28,9,2017,Cantor Fitzgerald,103.75,120.0,V,0.15662650602409633
53,26,9,2017,Robert W. Baird,103.11,122.0,V,0.18320240519833186
54,22,9,2017,Royal Bank of Canada,105.21,124.0,V,0.17859519057123865
55,25,8,2017,KeyCorp,103.65,110.0,V,0.061263868789194424
56,24,7,2017,Citigroup,99.55,115.0,V,0.15519839276745362
62,21,7,2017,Bank of America,99.6,111.0,V,0.1144578313253013
63,21,7,2017,Nomura,99.6,120.0,V,0.20481927710843384
64,21,7,2017,Instinet,99.6,120.0,V,0.20481927710843384
65,21,7,2017,Loop Capital,99.6,111.0,V,0.1144578313253013
66,18,7,2017,Oppenheimer,96.85,106.0,V,0.09447599380485294
67,18,7,2017,Jefferies Financial Group,96.85,112.0,V,0.15642746515229744
68,13,7,2017,Sanford C. Bernstein,96.42,110.0,V,0.14084214893175684
69,10,7,2017,Deutsche Bank,94.15,150.0,V,0.5932023366967605
70,27,6,2017,Mizuho,95.15,115.0,V,0.20861797162375195
72,23,6,2017,Cowen,94.16,105.0,V,0.1151231945624469
73,6,6,2017,Wedbush,96.27,100.0,V,0.03874519580346947
74,25,5,2017,Citigroup,95.09,100.0,V,0.05163529288042912
75,26,4,2017,CIBC,92.02,100.0,V,0.0867202782003913
76,25,4,2017,Oppenheimer,91.99,100.0,V,0.0870746820306556
81,21,4,2017,Royal Bank of Canada,92.77,98.0,V,0.05637598361539298
83,27,3,2017,Cowen,88.31,100.0,V,0.13237458951421122
85,14,3,2017,Deutsche Bank,89.93,103.0,V,0.14533526075836756
87,1,3,2017,Jefferies Financial Group,88.74,96.0,V,0.08181203515889113
88,14,2,2017,Loop Capital,86.52,98.0,V,0.1326860841423949
89,3,2,2017,Stifel Nicolaus,85.74,93.0,V,0.08467459762071394
90,3,2,2017,Jefferies Financial Group,85.74,93.0,V,0.08467459762071394
91,20,1,2017,Wedbush,82.09,96.0,V,0.16944816664636364
92,6,1,2017,BMO Capital Markets,81.3,99.0,V,0.2177121771217712
93,15,12,2016,Bank of America,79.37,92.0,V,0.15912813405568849
94,5,12,2016,Guggenheim,76.63,89.0,V,0.16142502936186887
95,28,11,2016,Sanford C. Bernstein,79.66,97.0,V,0.2176751192568416
96,27,10,2016,Oppenheimer,81.96,90.0,V,0.0980966325036603
97,26,10,2016,Royal Bank of Canada,81.62,89.0,V,0.09041901494731673
98,25,10,2016,UBS Group,82.15,97.0,V,0.18076688983566647
99,25,10,2016,Royal Bank of Canada,82.15,89.0,V,0.08338405356055989
100,25,10,2016,Stifel Nicolaus,82.15,93.0,V,0.13207547169811318
101,25,10,2016,Guggenheim,82.15,97.0,V,0.18076688983566647
102,24,10,2016,Citigroup,83.27,92.0,V,0.1048396781553982
103,24,10,2016,Goldman Sachs Group,83.27,96.0,V,0.15287618590128504
104,21,10,2016,Barclays,82.02,100.0,V,0.2192148256522799
105,21,10,2016,Jefferies Financial Group,82.02,93.0,V,0.1338697878566204
106,21,10,2016,Wedbush,82.02,77.0,V,-0.061204584247744435
107,21,10,2016,Nomura,82.02,91.0,V,0.10948549134357476
108,21,10,2016,Deutsche Bank,82.02,103.0,V,0.25579127042184835
109,21,10,2016,Robert W. Baird,82.02,95.0,V,0.15825408436966604
110,18,10,2016,Cowen,81.5,100.0,V,0.2269938650306749
111,14,10,2016,"Keefe, Bruyette & Woods",82.04,99.0,V,0.20672842515845916
112,4,10,2016,Robert W. Baird,83.28,95.0,V,0.1407300672430356
113,14,9,2016,Pacific Crest,81.46,92.0,V,0.12938865700957525
114,12,9,2016,Barclays,81.34,90.0,V,0.10646668305876572
115,6,9,2016,Deutsche Bank,82.0,87.0,V,0.060975609756097615
116,6,9,2016,Robert W. Baird,82.0,95.0,V,0.15853658536585358
117,25,8,2016,Pacific Crest,80.29,92.0,V,0.1458463071366296
118,5,8,2016,Piper Jaffray Companies,79.73,94.0,V,0.17897905430829053
119,25,7,2016,Argus,80.17,90.0,V,0.12261444430585013
120,25,7,2016,Nomura,80.17,91.0,V,0.1350879381314707
121,25,7,2016,Piper Jaffray Companies,80.17,94.0,V,0.1725084196083322
122,22,7,2016,JPMorgan Chase & Co.,79.98,90.0,V,0.12528132033008246
123,22,7,2016,Jefferies Financial Group,79.98,93.0,V,0.16279069767441845
124,22,7,2016,Stifel Nicolaus,79.98,91.0,V,0.13778444611152785
125,18,7,2016,Goldman Sachs Group,78.35,86.0,V,0.09763880025526483
0,26,6,2018,Morningstar,86.53,90.0,WMT,0.0401016988327747
1,13,6,2018,Morgan Stanley,83.89,93.0,WMT,0.1085945881511503
2,7,6,2018,Susquehanna Bancshares,84.78,80.0,WMT,-0.056381221986317565
3,4,6,2018,Bank of America,83.5,98.0,WMT,0.17365269461077834
4,29,5,2018,Credit Suisse Group,81.96,85.0,WMT,0.03709126403123486
5,29,5,2018,Sanford C. Bernstein,81.96,100.0,WMT,0.2201073694485116
6,18,5,2018,JPMorgan Chase & Co.,84.24,87.0,WMT,0.03276353276353272
7,18,5,2018,Jefferies Financial Group,84.24,106.0,WMT,0.258309591642925
8,18,5,2018,Stifel Nicolaus,84.24,87.0,WMT,0.03276353276353272
9,18,5,2018,Bank of America,84.24,98.0,WMT,0.1633428300094968
10,17,5,2018,Credit Suisse Group,87.04,85.0,WMT,-0.02343750000000011
11,17,5,2018,Gordon Haskett,87.04,90.0,WMT,0.034007352941176405
12,17,5,2018,Royal Bank of Canada,87.04,88.0,WMT,0.011029411764705843
13,14,5,2018,Morgan Stanley,83.89,99.0,WMT,0.18011681964477289
14,11,5,2018,Loop Capital,82.69,87.0,WMT,0.05212238481073883
15,11,5,2018,Royal Bank of Canada,82.69,88.0,WMT,0.06421574555568997
16,10,5,2018,Credit Suisse Group,82.64,85.0,WMT,0.028557599225556674
17,10,5,2018,Wells Fargo & Co,82.64,85.0,WMT,0.028557599225556674
18,10,5,2018,Robert W. Baird,82.64,95.0,WMT,0.14956437560503374
19,10,5,2018,Morningstar,82.64,91.0,WMT,0.10116166505324298
20,10,5,2018,Royal Bank of Canada,82.64,168.0,WMT,1.0329138431752178
21,10,5,2018,Deutsche Bank,82.64,87.0,WMT,0.05275895450145218
22,10,5,2018,Telsey Advisory Group,82.64,105.0,WMT,0.2705711519845111
23,9,5,2018,Robert W. Baird,82.56,95.0,WMT,0.15067829457364335
24,2,5,2018,Morningstar,87.13,91.0,WMT,0.0444163893033398
25,2,5,2018,Stifel Nicolaus,87.13,99.0,WMT,0.13623321473660055
26,1,5,2018,Credit Suisse Group,87.67,102.0,WMT,0.1634538610699212
27,30,4,2018,JPMorgan Chase & Co.,87.94,98.0,WMT,0.11439617921309984
28,30,4,2018,Royal Bank of Canada,87.94,103.0,WMT,0.1712531271321356
29,19,4,2018,Argus,87.41,100.0,WMT,0.1440338634023568
30,16,4,2018,Goldman Sachs Group,86.2,99.0,WMT,0.14849187935034802
31,5,4,2018,Loop Capital,87.6,92.0,WMT,0.050228310502283165
32,2,4,2018,Morgan Stanley,88.0,99.0,WMT,0.125
33,8,3,2018,Credit Suisse Group,87.77,102.0,WMT,0.16212828984846772
34,2,3,2018,Oppenheimer,87.27,93.0,WMT,0.06565830182193189
35,26,2,2018,Morgan Stanley,92.9,99.0,WMT,0.06566200215285245
36,26,2,2018,Credit Suisse Group,92.9,102.0,WMT,0.09795479009687824
37,23,2,2018,BMO Capital Markets,92.88,96.0,WMT,0.033591731266150004
38,22,2,2018,Stephens,91.43,108.0,WMT,0.18123154325713653
39,22,2,2018,Goldman Sachs Group,91.43,107.0,WMT,0.1702942141529038
40,22,2,2018,UBS Group,91.43,103.0,WMT,0.12654489773597288
41,21,2,2018,Barclays,95.11,116.0,WMT,0.2196404163600043
42,21,2,2018,MKM Partners,95.11,94.0,WMT,-0.011670697087582838
43,21,2,2018,JPMorgan Chase & Co.,95.11,98.0,WMT,0.03038586899379658
44,21,2,2018,Stifel Nicolaus,95.11,99.0,WMT,0.04090001051414149
45,21,2,2018,Telsey Advisory Group,95.11,110.0,WMT,0.15655556723793507
46,20,2,2018,Robert W. Baird,96.99,105.0,WMT,0.08258583359109184
47,20,2,2018,Bank of America,96.99,120.0,WMT,0.2372409526755337
48,16,2,2018,Goldman Sachs Group,103.09,113.0,WMT,0.0961295954990784
49,16,2,2018,Jefferies Financial Group,103.09,119.0,WMT,0.15433116694150728
50,16,2,2018,UBS Group,103.09,105.0,WMT,0.01852750024250649
51,8,2,2018,Cowen,103.23,120.0,WMT,0.16245277535600122
52,26,1,2018,Barclays,107.0,120.0,WMT,0.12149532710280365
53,18,1,2018,Macquarie,104.74,85.0,WMT,-0.1884666793966011
54,16,1,2018,Stephens,101.34,117.0,WMT,0.15452930728241565
55,16,1,2018,Goldman Sachs Group,101.34,115.0,WMT,0.13479376356818618
56,5,1,2018,Royal Bank of Canada,99.64,106.0,WMT,0.06382978723404252
57,4,1,2018,UBS Group,99.54,100.0,WMT,0.004621257785814681
58,2,1,2018,Robert W. Baird,99.3,110.0,WMT,0.10775427995971798
59,2,1,2018,Wells Fargo & Co,99.3,101.0,WMT,0.017119838872104776
60,27,12,2017,Wells Fargo & Co,99.56,101.0,WMT,0.0144636400160707
61,21,12,2017,Wells Fargo & Co,99.32,101.0,WMT,0.016915022150624237
62,19,12,2017,Citigroup,99.78,117.0,WMT,0.17257967528562834
63,12,12,2017,Morgan Stanley,96.85,100.0,WMT,0.032524522457408445
64,29,11,2017,Royal Bank of Canada,97.22,96.0,WMT,-0.01254885825961738
65,22,11,2017,Cowen,96.65,110.0,WMT,0.13812726332126224
66,21,11,2017,Barclays,97.74,110.0,WMT,0.12543482709228582
67,20,11,2017,Goldman Sachs Group,96.44,100.0,WMT,0.03691414350891753
68,20,11,2017,Jefferies Financial Group,96.44,110.0,WMT,0.14060555785980933
69,17,11,2017,UBS Group,99.24,91.0,WMT,-0.08303103587263194
70,17,11,2017,JPMorgan Chase & Co.,99.24,102.0,WMT,0.027811366384522532
71,17,11,2017,BMO Capital Markets,99.24,99.0,WMT,-0.0024183796856105393
72,17,11,2017,Morgan Stanley,99.24,92.0,WMT,-0.07295445384925425
73,17,11,2017,Royal Bank of Canada,99.24,92.0,WMT,-0.07295445384925425
74,17,11,2017,Telsey Advisory Group,99.24,96.0,WMT,-0.032648125755743614
75,16,11,2017,Deutsche Bank,95.12,88.0,WMT,-0.07485281749369221
76,16,11,2017,Robert W. Baird,95.12,100.0,WMT,0.05130361648444071
77,15,11,2017,CIBC,90.34,90.0,WMT,-0.003763559884879419
78,15,11,2017,Oppenheimer,90.34,100.0,WMT,0.10692937790568967
79,14,11,2017,Jefferies Financial Group,90.7,105.0,WMT,0.1576626240352812
80,13,11,2017,KeyCorp,91.04,100.0,WMT,0.09841827768014057
81,13,11,2017,Barclays,91.04,100.0,WMT,0.09841827768014057
82,10,11,2017,UBS Group,90.24,91.0,WMT,0.008421985815602941
83,10,11,2017,Royal Bank of Canada,90.24,83.0,WMT,-0.08023049645390068
84,9,11,2017,Robert W. Baird,89.94,95.0,WMT,0.056259728708027534
85,8,11,2017,Morgan Stanley,89.11,90.0,WMT,0.009987655706430232
86,16,10,2017,Susquehanna Bancshares,86.58,99.0,WMT,0.1434511434511434
87,13,10,2017,BMO Capital Markets,86.24,91.0,WMT,0.05519480519480524
88,12,10,2017,Goldman Sachs Group,85.7,91.0,WMT,0.061843640606767725
89,11,10,2017,Stifel Nicolaus,84.58,85.0,WMT,0.004965712934499988
90,11,10,2017,Royal Bank of Canada,84.58,77.0,WMT,-0.08961929534168832
91,11,10,2017,Telsey Advisory Group,84.58,92.0,WMT,0.08772759517616469
92,11,10,2017,KeyCorp,84.58,100.0,WMT,0.1823126034523528
93,11,10,2017,Jefferies Financial Group,84.58,97.0,WMT,0.14684322534878216
94,10,10,2017,Bank of America,82.68,100.0,WMT,0.2094823415578131
95,10,10,2017,Oppenheimer,82.68,90.0,WMT,0.08853410740203183
96,6,10,2017,JPMorgan Chase & Co.,78.78,84.0,WMT,0.06626047220106622
97,3,10,2017,Robert W. Baird,78.83,90.0,WMT,0.14169732335405305
98,3,10,2017,Goldman Sachs Group,78.83,87.0,WMT,0.10364074590891792
99,19,9,2017,KeyCorp,80.18,90.0,WMT,0.12247443252681454
100,18,9,2017,Royal Bank of Canada,80.21,77.0,WMT,-0.04001994763745165
102,21,8,2017,Robert W. Baird,79.12,85.0,WMT,0.07431749241658236
104,18,8,2017,Oppenheimer,79.62,90.0,WMT,0.1303692539562924
105,18,8,2017,Credit Suisse Group,79.62,84.0,WMT,0.05501130369253948
106,18,8,2017,Royal Bank of Canada,79.62,77.0,WMT,-0.03290630494850544
107,17,8,2017,Jefferies Financial Group,78.85,93.0,WMT,0.17945466074825633
108,15,8,2017,Citigroup,80.83,80.0,WMT,-0.010268464678955813
109,14,8,2017,JPMorgan Chase & Co.,80.59,80.0,WMT,-0.007321007569177306
110,11,8,2017,Jefferies Financial Group,80.73,88.0,WMT,0.09005326396630743
111,11,8,2017,Stephens,80.73,91.0,WMT,0.12721417069243146
112,7,8,2017,Cowen,80.57,86.0,WMT,0.06739481196475118
113,4,8,2017,Royal Bank of Canada,81.06,76.0,WMT,-0.06242289661978784
114,3,8,2017,Citigroup,81.34,78.0,WMT,-0.041062208015736464
115,2,8,2017,Oppenheimer,80.34,90.0,WMT,0.12023898431665425
116,26,7,2017,Goldman Sachs Group,78.55,84.0,WMT,0.06938255887969458
117,24,7,2017,Royal Bank of Canada,76.03,74.0,WMT,-0.02669998684729713
118,17,7,2017,Jefferies Financial Group,76.29,88.0,WMT,0.1534932494429151
119,14,7,2017,Goldman Sachs Group,76.27,84.0,WMT,0.1013504654516848
120,22,6,2017,Jefferies Financial Group,76.03,75.54,WMT,-0.006444824411416472
121,14,6,2017,Jefferies Financial Group,79.52,88.0,WMT,0.10663983903420536
122,13,6,2017,Deutsche Bank,79.21,81.0,WMT,0.02259815679838417
123,5,6,2017,Cowen,79.6,86.0,WMT,0.08040201005025137
124,31,5,2017,Robert W. Baird,78.35,85.0,WMT,0.0848755583918317
128,22,5,2017,Goldman Sachs Group,78.65,78.0,WMT,-0.008264462809917439
132,19,5,2017,Stifel Nicolaus,77.97,79.0,WMT,0.013210209054764777
133,19,5,2017,Credit Suisse Group,77.97,80.0,WMT,0.02603565473900216
134,19,5,2017,BMO Capital Markets,77.97,80.0,WMT,0.02603565473900216
135,19,5,2017,Telsey Advisory Group,77.97,84.0,WMT,0.07733743747595234
136,18,5,2017,BMO Capital Markets,76.89,63.0,WMT,-0.18064767850175575
137,15,5,2017,Robert W. Baird,75.8,80.0,WMT,0.0554089709762533
138,15,5,2017,Morgan Stanley,75.8,77.0,WMT,0.0158311345646438
139,15,5,2017,Goldman Sachs Group,75.8,74.0,WMT,-0.0237467018469657
140,12,5,2017,Sanford C. Bernstein,75.95,75.0,WMT,-0.012508229098090906
141,12,5,2017,Jefferies Financial Group,75.95,88.0,WMT,0.15865701119157327
142,9,5,2017,Gordon Haskett,76.44,90.0,WMT,0.17739403453689162
143,8,5,2017,Deutsche Bank,76.5,81.0,WMT,0.058823529411764726
144,5,5,2017,Goldman Sachs Group,76.42,74.0,WMT,-0.031667102852656386
145,2,5,2017,Royal Bank of Canada,75.3,67.0,WMT,-0.1102257636122178
146,26,4,2017,MKM Partners,75.27,77.0,WMT,0.02298392453832876
147,19,4,2017,KeyCorp,74.1,90.0,WMT,0.21457489878542524
148,7,4,2017,BMO Capital Markets,72.1,63.0,WMT,-0.12621359223300965
149,7,4,2017,Telsey Advisory Group,72.1,82.0,WMT,0.13730929264909866
150,7,4,2017,Jefferies Financial Group,72.1,86.0,WMT,0.19278779472954244
151,14,3,2017,Bank of America,70.82,88.0,WMT,0.24258683987574134
152,23,2,2017,JPMorgan Chase & Co.,72.0,68.0,WMT,-0.05555555555555558
153,22,2,2017,Goldman Sachs Group,72.25,74.0,WMT,0.02422145328719716
154,22,2,2017,Royal Bank of Canada,72.25,67.0,WMT,-0.0726643598615917
155,22,2,2017,Bank of America,72.25,88.0,WMT,0.2179930795847751
156,22,2,2017,Cowen,72.25,83.0,WMT,0.1487889273356402
157,22,2,2017,Stifel Nicolaus,72.25,72.0,WMT,-0.0034602076124568004
158,21,2,2017,Sanford C. Bernstein,71.21,75.0,WMT,0.053222861957590295
160,16,2,2017,Robert W. Baird,68.67,80.0,WMT,0.1649919906800641
161,15,2,2017,JPMorgan Chase & Co.,67.76,64.0,WMT,-0.05548996458087374
162,15,2,2017,BMO Capital Markets,67.76,63.0,WMT,-0.07024793388429762
163,10,2,2017,Susquehanna Bancshares,68.25,80.0,WMT,0.17216117216117222
164,6,2,2017,Sanford C. Bernstein,66.37,75.0,WMT,0.1300286273918938
165,25,1,2017,Wells Fargo & Co,67.52,71.0,WMT,0.05154028436018954
166,23,1,2017,Morgan Stanley,67.01,70.0,WMT,0.04462020593941185
167,19,1,2017,Stifel Nicolaus,68.13,70.0,WMT,0.02744752678702489
168,13,1,2017,Brean Capital,67.98,62.0,WMT,-0.08796704913209774
169,29,12,2016,MKM Partners,69.21,72.0,WMT,0.04031209362808852
170,28,12,2016,KeyCorp,69.94,90.0,WMT,0.2868172719473836
171,28,12,2016,Jefferies Financial Group,69.94,86.0,WMT,0.2296253931941665
172,28,12,2016,Deutsche Bank,69.94,75.0,WMT,0.07234772662281963
173,20,12,2016,Instinet,71.73,81.0,WMT,0.12923462986198242
174,21,11,2016,Nomura,68.61,81.0,WMT,0.180585920419764
178,18,11,2016,Goldman Sachs Group,68.93,73.0,WMT,0.059045408385318236
179,18,11,2016,Royal Bank of Canada,68.93,72.0,WMT,0.04453793703757425
180,18,11,2016,Telsey Advisory Group,68.93,73.0,WMT,0.059045408385318236
182,4,11,2016,BMO Capital Markets,69.71,63.0,WMT,-0.09625591737196948
183,21,10,2016,Piper Jaffray Companies,68.34,73.0,WMT,0.0681884694176178
184,11,10,2016,BMO Capital Markets,67.95,63.0,WMT,-0.07284768211920534
185,11,10,2016,Goldman Sachs Group,67.95,72.0,WMT,0.05960264900662238
186,10,10,2016,Barclays,68.75,82.0,WMT,0.19272727272727266
187,10,10,2016,JPMorgan Chase & Co.,68.75,72.0,WMT,0.04727272727272736
189,7,10,2016,Robert W. Baird,69.26,80.0,WMT,0.15506786023678876
190,7,10,2016,KeyCorp,69.26,90.0,WMT,0.2994513427663874
191,7,10,2016,Morgan Stanley,69.26,74.0,WMT,0.06843777071902958
192,7,10,2016,Royal Bank of Canada,69.26,75.0,WMT,0.08287611897198954
193,7,10,2016,Telsey Advisory Group,69.26,76.0,WMT,0.0973144672249493
194,6,10,2016,Bank of America,70.2,76.0,WMT,0.08262108262108248
195,5,10,2016,Goldman Sachs Group,71.87,73.0,WMT,0.015722832892722804
196,5,10,2016,Credit Suisse Group,71.87,80.0,WMT,0.11312091275914835
197,4,10,2016,Jefferies Financial Group,72.0,86.0,WMT,0.1944444444444444
198,4,10,2016,JPMorgan Chase & Co.,72.0,75.0,WMT,0.04166666666666674
199,4,10,2016,Macquarie,72.0,61.0,WMT,-0.1527777777777778
201,30,9,2016,Guggenheim,71.5,82.0,WMT,0.14685314685314688
202,29,9,2016,KeyCorp,71.57,90.0,WMT,0.2575101299427136
203,28,9,2016,Buckingham Research,72.22,70.0,WMT,-0.03073940736638048
204,22,9,2016,Barclays,72.43,87.0,WMT,0.2011597404390444
205,16,9,2016,Credit Suisse Group,72.32,80.0,WMT,0.10619469026548688
206,12,9,2016,Jefferies Financial Group,70.79,86.0,WMT,0.21486085605311467
207,12,9,2016,Cowen,70.79,83.0,WMT,0.17248198898149436
208,22,8,2016,BMO Capital Markets,73.06,72.81,WMT,-0.003421845058855788
209,22,8,2016,Goldman Sachs Group,73.06,76.0,WMT,0.040240897892143364
210,22,8,2016,Jefferies Financial Group,73.06,86.0,WMT,0.17711470024637288
212,19,8,2016,Royal Bank of Canada,74.1,76.0,WMT,0.02564102564102577
213,19,8,2016,JPMorgan Chase & Co.,74.1,75.0,WMT,0.012145748987854256
214,19,8,2016,Stephens,74.1,73.0,WMT,-0.014844804318488447
215,19,8,2016,Nomura,74.1,81.0,WMT,0.09311740890688268
216,19,8,2016,Morgan Stanley,74.1,76.0,WMT,0.02564102564102577
217,19,8,2016,Royal Bank of Canada,74.1,76.0,WMT,0.02564102564102577
218,19,8,2016,Telsey Advisory Group,74.1,78.0,WMT,0.052631578947368585
219,18,8,2016,Deutsche Bank,74.94,70.0,WMT,-0.06591940218841741
220,16,8,2016,MKM Partners,72.59,71.0,WMT,-0.02190384350461505
221,15,8,2016,Jefferies Financial Group,73.81,86.0,WMT,0.16515377320146318
222,15,8,2016,Goldman Sachs Group,73.81,71.0,WMT,-0.038070722124373464
223,9,8,2016,Jefferies Financial Group,73.36,85.0,WMT,0.158669574700109
224,3,8,2016,Morgan Stanley,73.0,73.0,WMT,0.0
225,2,8,2016,Deutsche Bank,73.7,77.0,WMT,0.04477611940298498
226,20,7,2016,Jefferies Financial Group,73.88,85.0,WMT,0.1505143475906876
0,9,7,2018,Citigroup,63.12,69.0,WBA,0.09315589353612164
1,2,7,2018,Pivotal Research,59.68,60.0,WBA,0.005361930294906171
2,2,7,2018,Mizuho,59.68,64.0,WBA,0.07238605898123329
3,29,6,2018,Loop Capital,59.81,80.0,WBA,0.337568968399933
4,29,6,2018,Jefferies Financial Group,59.81,65.0,WBA,0.08677478682494555
5,29,6,2018,Robert W. Baird,59.81,80.0,WBA,0.337568968399933
6,28,6,2018,Bank of America,60.39,60.0,WBA,-0.0064580228514654605
7,29,5,2018,Mizuho,63.3,77.0,WBA,0.2164296998420221
8,23,5,2018,Leerink Swann,63.78,70.0,WBA,0.0975227343994982
9,3,4,2018,Jefferies Financial Group,63.53,85.0,WBA,0.3379505745317173
10,2,4,2018,Scotiabank,65.1,91.0,WBA,0.3978494623655915
11,29,3,2018,Pivotal Research,67.67,70.0,WBA,0.034431801389094074
12,28,3,2018,Royal Bank of Canada,67.49,88.0,WBA,0.3038968736109053
13,23,3,2018,Pivotal Research,66.06,69.0,WBA,0.04450499545867381
14,8,3,2018,Barclays,69.81,76.0,WBA,0.08866924509382601
15,27,2,2018,Bank of America,70.79,76.0,WBA,0.07359796581438037
16,16,2,2018,Royal Bank of Canada,69.99,94.0,WBA,0.34304900700100016
17,13,2,2018,Loop Capital,67.87,90.0,WBA,0.3260645351407101
18,24,1,2018,Mizuho,77.3,87.0,WBA,0.1254851228978009
19,10,1,2018,Needham & Company LLC,73.43,88.0,WBA,0.1984202641971944
20,5,1,2018,Pivotal Research,71.9,73.0,WBA,0.015299026425591002
21,4,1,2018,Robert W. Baird,73.49,82.0,WBA,0.11579806776432178
22,4,1,2018,Evercore ISI,73.49,80.0,WBA,0.08858348074567979
23,3,1,2018,Loop Capital,75.09,90.0,WBA,0.1985617259288852
24,21,12,2017,SunTrust Banks,72.68,80.0,WBA,0.1007154650522839
25,4,12,2017,Deutsche Bank,71.33,78.0,WBA,0.09350904247862046
26,22,11,2017,Needham & Company LLC,71.13,86.0,WBA,0.20905384507240266
27,2,11,2017,Citigroup,67.37,81.0,WBA,0.2023155707288109
29,26,10,2017,Loop Capital,69.64,90.0,WBA,0.2923607122343481
30,25,10,2017,Royal Bank of Canada,70.0,88.0,WBA,0.2571428571428571
31,24,10,2017,Mizuho,67.68,94.0,WBA,0.3888888888888888
32,24,10,2017,Pivotal Research,67.68,73.0,WBA,0.0786052009456264
33,19,10,2017,Robert W. Baird,67.77,80.0,WBA,0.1804633318577542
35,12,10,2017,Needham & Company LLC,68.8,94.0,WBA,0.36627906976744173
36,6,10,2017,Morgan Stanley,75.95,85.0,WBA,0.11915734035549708
37,2,10,2017,Jefferies Financial Group,77.32,95.0,WBA,0.22866011381272644
38,20,9,2017,Jefferies Financial Group,80.75,95.0,WBA,0.17647058823529416
39,19,9,2017,Royal Bank of Canada,82.97,96.0,WBA,0.1570447149572134
42,7,9,2017,Jefferies Financial Group,81.9,95.0,WBA,0.15995115995115985
43,24,8,2017,Loop Capital,81.27,95.0,WBA,0.16894302940814576
44,23,8,2017,UBS Group,80.93,96.0,WBA,0.1862103052020263
45,17,7,2017,Needham & Company LLC,79.14,94.0,WBA,0.18776851149861007
46,13,7,2017,Credit Suisse Group,77.66,97.0,WBA,0.24903425186711314
47,7,7,2017,Leerink Swann,77.73,86.0,WBA,0.10639392769844336
48,3,7,2017,Morgan Stanley,78.52,95.0,WBA,0.20988283239938865
50,30,6,2017,Needham & Company LLC,79.5,94.0,WBA,0.1823899371069182
51,28,6,2017,Goldman Sachs Group,77.49,77.0,WBA,-0.006323396567298968
52,31,5,2017,Jefferies Financial Group,80.37,80.0,WBA,-0.004603707851188354
53,11,4,2017,Leerink Swann,82.27,90.0,WBA,0.09395891576516346
54,6,4,2017,Jefferies Financial Group,81.2,95.0,WBA,0.16995073891625626
55,6,4,2017,Guggenheim,81.2,100.0,WBA,0.2315270935960592
56,4,4,2017,Pivotal Research,82.84,85.0,WBA,0.026074360212457792
58,31,3,2017,Jefferies Financial Group,83.11,95.0,WBA,0.14306340993863564
59,27,3,2017,Robert W. Baird,82.71,96.0,WBA,0.16068190061661225
60,22,3,2017,Deutsche Bank,83.49,92.0,WBA,0.1019283746556474
61,6,2,2017,Atlantic Securities,80.53,95.0,WBA,0.17968458959394007
62,31,1,2017,Deutsche Bank,81.26,92.0,WBA,0.13216834851095238
63,31,1,2017,Evercore ISI,81.26,93.0,WBA,0.1444745262121585
64,23,1,2017,Jefferies Financial Group,81.4,95.0,WBA,0.1670761670761669
67,6,1,2017,Deutsche Bank,83.08,88.0,WBA,0.059220028887819076
68,6,1,2017,Jefferies Financial Group,83.08,95.0,WBA,0.1434761675493501
69,10,11,2016,Deutsche Bank,82.0,88.0,WBA,0.07317073170731714
70,8,11,2016,Leerink Swann,78.21,90.0,WBA,0.15074798619102436
71,8,11,2016,Jefferies Financial Group,78.21,95.0,WBA,0.21467842986830327
73,21,10,2016,Barclays,80.7,79.0,WBA,-0.02106567534076831
